2007-07-23	2007-07-20	5484164995	Chicago 	-121,6	6.057,41
2007-07-23	2007-07-21	5484494315	630-241-6800  	-12,84	6.179,01
2007-07-23	2007-07-22	5484164996	Moon Twp 	-462,04	5.595,37
2007-07-23	2007-07-19	5484385434	Mt Pleasant 	-877,6	6.442,90
2007-07-23	2007-07-19	5484385435	Mt Pleasant 	-251,05	6.191,85
2007-07-24	2007-07-23	5484541227	Monroeville 	-163,53	5.431,84
2007-07-24	2007-07-22	5484541228	Chicago 	-55,96	5.375,88
2007-07-25	2007-07-24	5484990154	Uttagsavgift 	-35	23.460,36
2007-07-25	2007-07-25	9900000000	L?n 	22.083,00 	27.458,88
2007-07-25	2007-07-24	5484066384	New York 	-1.354,24 	23.495,36
2007-07-25	2007-07-23	5484066385	Pittsburgh 	-310,33	23.150,03
2007-07-25	2007-07-24	5484066383	St Paul 	-2.609,28 	24.849,60
2007-07-26	2007-07-24	5484425004	212-Metrocar 	-164,09	20.317,88
2007-07-26	2007-07-25	5484990154	Uttagsavgift 	-35	21.063,82
2007-07-26	2007-07-25	5484425002	N Y C 	-2.051,21 	21.098,82
2007-07-26	2007-07-24	5484425005	New York 	-2.009,76 	18.308,12
2007-07-26	2007-07-24	5484425003	South Plainf 	-581,85	20.481,97
2007-07-27	2007-07-26	7192900275S 	Tele2 Sverige AB 	-92	18.216,12
2007-07-27	2007-07-26	5484816533	New York 	-533,97	17.682,15
2007-07-30	2007-07-27	5484441044	New York 	-171,48	16.789,73
2007-07-30	2007-07-27	5484990154	Uttagsavgift 	-35	16.961,21
2007-07-30	2007-07-26	5484141416	New York 	-525,77	16.058,24
2007-07-30	2007-07-28	5484141417	New York 	-408,68	15.649,56
2007-07-30	2007-07-28	5484141418	New York 	-892,07	14.757,49
2007-07-30	2007-07-27	5484289664	New York 	-685,94	16.996,21
2007-07-30	2007-07-28	5484441045	New York  	-205,72	16.584,01
2007-07-31	2007-07-29	5484538049	Sthlms Stad 	-60	7.465,49
2007-07-31	2007-07-30	7211900281S 	Tele2 Sverige AB 	-139	8.387,49
2007-07-31	2007-07-30	7211900278S 	Akademikernas Erkända A- 	-240	8.766,49
2007-07-31	2007-07-30	7211900280S 	Akademikernas Erkända A- 	-240	8.526,49
2007-07-31	2007-07-30	7211900277S 	Hellstedt AB L E 	-5.501,00 	9.256,49
2007-07-31	2007-07-30	5484538048	Pressbyrån 4 	-620	7.525,49
2007-07-31	2007-07-30	5484538050	Supermarket 	-238	7.227,49
2007-07-31	2007-07-30	7211900276S 	Tele2 Sverige AB 	-250	9.006,49
2007-07-31	2007-07-30	7211900279S 	Tele2 Sverige AB 	-242	8.145,49
2007-08-01	2007-07-31	5484131143	Waynes Coffe 	-53	5.985,49
2007-08-01	2007-07-31	5484131144	Pressbyrån 4 	-55	5.930,49
2007-08-01	2007-07-31	5484131146	Spicy Hot St 	-49	5.625,49
2007-08-01	2007-08-01	1255371723	Aut19-18 	-900	6.038,49
2007-08-01	2007-07-31	5484131145	Supermarket 	-256	5.674,49
2007-08-01	2007-08-01	9900006613	Trygg-Hansa 	-289	6.938,49
2007-08-02	2007-08-01	5484529215	2126629807	-433,72	5.091,77
2007-08-02	2007-07-24	5490990120	Ötrassavgift 	-100	5.525,49
2007-08-03	2007-08-02	5484020809	Pressbyrån 4 	-46	5.045,77
2007-08-03	2007-08-02	5484020810	Systembolage 	-337	4.708,77
2007-08-06	2007-08-03	5484120264	Supermarket 	-34,5	2.775,70
2007-08-06	2007-08-05	5484120266	Skanstull 	-52,3	2.419,90
2007-08-06	2007-08-03	5484474596	Mcdonald S S 	-53	4.325,27
2007-08-06	2007-08-04	5484120265	Ica Kvantum 	-303,5	2.472,20
2007-08-06	2007-08-03	5484344392	Kaffemaskine 	-330,5	4.378,27
2007-08-06	2007-08-04	5484120262	Systembolage 	-522,6	3.221,20
2007-08-06	2007-08-03	5484120263	Systembolage 	-411	2.810,20
2007-08-06	2007-08-04	5484474597	Willys Sickl 	-581,47	3.743,80
2007-08-07	2007-08-06	5484529747	Itunes Music 	-9	2.410,90
2007-08-08	2007-08-07	5484035959	Kummin 	-65	2.345,90
2007-08-08	2007-08-07	5484035960	Pressbyråns 	-45	2.300,90
2007-08-09	2007-08-07	5484390618	7 Eleven 170 	-80,5	2.220,40
2007-08-09	2007-08-07	5484390619	Sthlms Stad 	-30	2.190,40
2007-08-09	2007-08-08	5484390620	Supermarket 	-68	2.122,40
2007-08-10	2007-08-09	5484761986	Dubbel W 	-98	2.024,40
2007-08-10	2007-08-09	5484761987	Pressbyråns 	-23	2.001,40
2007-08-10	2007-08-09	5484761988	Pressbyråns 	-90	1.911,40
2007-08-10	2007-08-09	5484761989	Supermarket  	-113	1.798,40
2007-08-13	2007-08-10	5484201188	Sinth Bar & 	-85	3.313,40
2007-08-13	2007-08-09	5484302816	Sthlms Stad 	-30	3.283,40
2007-08-13	2007-08-12	5490990703	Bank På Tfn 	2.000,00 	3.398,40
2007-08-13	2007-08-11	6505206933	Aut10-21 	-400	1.398,40
2007-08-13	2007-08-10	5484853110	Systembolage 	-230	3.053,40
2007-08-14	2007-08-13	5484383651	Supermarket 	-142,5	2.910,90
2007-08-14	2007-08-13	5484383652	Southam 	-123,18	2.787,72
2007-08-15	2007-08-14	5484768361	Pressbyrån 4 	-45	2.712,72
2007-08-15	2007-08-15	9900000981	Vägverket 	-30	2.757,72
2007-08-17	2007-08-16	5484600165	Pressbyrån 4 	-45	2.667,72
2007-08-17	2007-08-15	5484600166	Cafe Grenden 	-62	2.605,72
2007-08-20	2007-08-17	5484029831	Teknikmagasi 	-99	2.506,72
2007-08-20	2007-08-17	5484029832	Subway 	-64	2.442,72
2007-08-20	2007-08-18	5484139499	7 Eleven 170 	-45	1.961,72
2007-08-20	2007-08-16	5484139500	Cafe Grenden 	-62	1.899,72
2007-08-20	2007-08-18	5484139498	Skeppsbar 	-436	2.006,72
2007-08-20	2007-08-17	5484722447	Supermarket 	-236	1.364,32
2007-08-20	2007-08-18	5484139501	Systembolage 	-299,4	1.600,32
2007-08-21	2007-08-20	5484237908	Subway 	-65	990,32
2007-08-21	2007-08-20	5484237909	Pressbyråns 	-45	945,32
2007-08-21	2007-08-20	5484237910	Pressbyråns 	-6	939,32
2007-08-21	2007-08-19	5484237911	Sthlms Stad 	-150	789,32
2007-08-21	2007-08-20	5484237912	Cafe Blåbär 	-69	720,32
2007-08-21	2007-08-21	9900000975	Vägverket 	-10	1.354,32
2007-08-21	2007-08-19	5484237907	Computer Cit  	-299	1.055,32
2007-08-22	2007-08-21	5484634685	Två Systrar 	-70	350,32
2007-08-22	2007-08-22	3044076264	Aut12-42 	-300	420,32
2007-08-23	2007-08-22	5484130618	Waynes Coffe 	-26	324,32
2007-08-23	2007-08-22	5484130619	Supermarket 	-83,5	240,82
2007-08-23	2007-08-22	5484130620	Spicy Hot St 	-49	191,82
2007-08-24	2007-08-24	9900000000	L?n 	21.374,00 	21.565,82
2007-08-27	2007-08-24	5484281471	Pressbyråns 	-45	21.375,82
2007-08-27	2007-08-24	5484281472	Skanstull 	-138,23	21.237,59
2007-08-27	2007-08-23	5484543923	Supermarket 	-145	21.420,82
2007-08-27	2007-08-26	7239900290S 	Tele2 Sverige AB 	-96	7.184,59
2007-08-27	2007-08-26	7239900288S 	Akademikernas Erkända A- 	-240	7.520,59
2007-08-27	2007-08-26	7239900289S 	Akademikernas Erkända A- 	-240	7.280,59
2007-08-27	2007-08-26	7239900285S 	Centrala Studiestödsnämn 	-2.031,00 	12.674,59
2007-08-27	2007-08-26	7239900286S 	Centrala Studiestödsnämn 	-806	14.705,59
2007-08-27	2007-08-26	7239900287S 	Centrala Studiestödsnämn 	-2.217,00 	7.981,59
2007-08-27	2007-08-26	7239900284S  	Centrala Studiestödsnämn  	-1.537,00  	10.198,59
2007-08-27	2007-08-26	7239900291S 	Folksam 	-939	11.735,59
2007-08-27	2007-08-26	7239900283S 	Hellstedt AB L E 	-5.501,00 	15.736,59
2007-08-27	2007-08-26	7239900292S 	Hyresgästföreningen, Sth 	-225	15.511,59
2007-08-27	2007-08-26	7239900293S 	Kören Cantare C/o Hjulst 	-500	6.684,59
2007-08-27	2007-08-26	5484864669	Supermarket 	-216,5	6.468,09
2007-08-27	2007-08-26	7239900282S 	Tele2 Sverige AB 	-221	7.760,59
2007-08-28	2007-08-27	5484450536	Sawadee Fast 	-64	6.404,09
2007-08-28	2007-08-27	5484450537	Pressbyråns 	-51	6.353,09
2007-08-28	2007-08-26	5484450538	Sthlms Stad 	-150	6.203,09
2007-08-29	2007-08-27	5484850205	Cafe Creem 	-65	6.138,09
2007-08-29	2007-08-28	5484850206	Skanstull 	-151,97	5.986,12
2007-08-30	2007-08-29	5484356368	Pressbyrån 4 	-45	5.021,12
2007-08-30	2007-08-29	5484356367	Pressbyrån 4 	-620	5.066,12
2007-08-30	2007-08-29	5484356366	Swedbank Atm 	-300	5.686,12
2007-08-31	2007-08-28	5484721666	Il Forno Da 	-74	4.947,12
2007-08-31	2007-08-29	5484721667	Cafe Grenden 	-60	4.887,12
2007-08-31	2007-08-29	5484721668	Cafe Grenden 	-0,06	4.887,06
2007-08-31	2007-08-30	5484721669	Skanstull 	-114,1	4.772,96
2007-09-03	2007-08-31	5484164820	Sinth Bar &  	-75	4.697,96
2007-09-03	2007-08-31	5484272814	Pressbyråns 	-45	4.652,96
2007-09-03	2007-09-03	9900006611	Trygg-Hansa 	-289	4.363,96
2007-09-04	2007-09-03	5484342249	Waynes Coffe 	-26	4.093,96
2007-09-04	2007-09-03	5484342250	Pressbyrån 4 	-45	4.048,96
2007-09-04	2007-09-01	5484342248	Supermarket 	-244	4.119,96
2007-09-05	2007-09-03	5484786827	Centralens R 	-61	3.987,96
2007-09-05	2007-09-04	5484786828	Eleganza 	-130	3.857,96
2007-09-05	2007-09-03	5484786829	Tegners Goms 	-47	3.810,96
2007-09-05	2007-09-04	5484786830	Pressbyråns 	-51	3.759,96
2007-09-05	2007-09-03	5484786831	Cafe Grenden 	-62	3.697,96
2007-09-06	2007-09-05	5484301738	Restaurang B 	-120	3.577,96
2007-09-07	2007-09-06	5484639595	Pressbyråns 	-45	3.532,96
2007-09-07	2007-09-05	5484639596	Okq8 	-149	3.383,96
2007-09-07	2007-09-05	5484639597	Okq8 	-149	3.234,96
2007-09-07	2007-09-03	5484639598	Sthlms Stad 	-150	3.084,96
2007-09-07	2007-09-06	5484639599	Skanstull 	-110,61	2.974,35
2007-09-10	2007-09-06	5484054189	Il Forno Da 	-74	2.644,35
2007-09-10	2007-09-08	5484635045	Skanstull 	-45	2.599,35
2007-09-10	2007-09-08	5484635047	Fbk Bar & Kö 	-138	2.171,09
2007-09-10	2007-09-09	5484635048	Supermarket 	-51	2.120,09
2007-09-10	2007-09-07	5484054188	Grekiska Kol 	-256	2.718,35
2007-09-10	2007-09-08	5484635046	Skanstull  	-290,26	2.309,09
2007-09-11	2007-09-10	5484294287	Kummin 	-69	2.051,09
2007-09-11	2007-09-10	5484294288	Pressbyråns 	-51	2.000,09
2007-09-12	2007-09-10	5484651321	Sthlms Stad 	-150	1.850,09
2007-09-12	2007-09-11	5484651322	Daglivs 	-45,96	1.804,13
2007-09-12	2007-09-11	5484651323	Maestro Pizz 	-50	1.754,13
2007-09-12	2007-09-11	5484651324	Restaurang L 	-75	1.679,13
2007-09-13	2007-09-12	5484103661	Restaurang F 	-65	1.214,13
2007-09-13	2007-09-12	5484103662	Pressbyråns 	-51	1.163,13
2007-09-13	2007-09-12	5484103663	Skanstull 	-40,2	1.122,93
2007-09-13	2007-09-12	5484103664	Southam 	-122,64	1.000,29
2007-09-13	2007-09-13	5490990007	Fest E&K 	-400	1.279,13
2007-09-14	2007-09-14	4631013959	Till Erik 	2.000,00 	3.000,29
2007-09-14	2007-09-13	5484395341	Två Systrar 	-70	2.930,29
2007-09-14	2007-09-13	5484395342	Supermarket 	-52	2.878,29
2007-09-17	2007-09-16	5484581354	Skanstull  	-161,6	2.158,69
2007-09-17	2007-09-16	5484581355	Skanstull 	-14,4	2.144,29
2007-09-17	2007-09-14	5484842250	Pressbyrån 4 	-90	2.788,29
2007-09-17	2007-09-17	9900000979	Vägverket 	-55	2.733,29
2007-09-17	2007-09-15	5484581353	Supermarket 	-413	2.320,29
2007-09-18	2007-09-17	5484111783	Kummin 	-69	2.075,29
2007-09-18	2007-09-17	5484111784	Pressbyråns 	-51	2.024,29
2007-09-18	2007-09-17	5484111785	7-Eleven 151 	-12	2.012,29
2007-09-19	2007-09-18	5484439334	Två Systrar 	-70	1.942,29
2007-09-19	2007-09-17	5484439335	Burger King 	-57	1.885,29
2007-09-19	2007-09-18	5484439336	320 Åhlens C 	-60	1.825,29
2007-09-19	2007-09-17	5484439337	Sthlms Stad 	-150	1.675,29
2007-09-19	2007-09-18	5484439338	Skanstull 	-154,36	1.520,93
2007-09-19	2007-09-14	5484439339	Tösab 2 	-100	1.420,93
2007-09-20	2007-09-19	5484750800	Pressbyrån 4 	-45	1.375,93
2007-09-21	2007-09-20	5484193451	Två Systrar 	-70	1.305,93
2007-09-21	2007-09-20	5484193452	Pressbyrån 4 	-45	1.260,93
2007-09-21	2007-09-19	5484193453	Cafe Grenden 	-62	1.198,93
2007-09-24	2007-09-23	5484393087	Skanstull 	-103,39	138,59
2007-09-24	2007-09-21	5484460470	Dubbel W 	-84	1.114,93
2007-09-24	2007-09-21	5484596057	Skanstull 	-62,95	661,98
2007-09-24	2007-09-22	5484596058	Cafe La Corn 	-420	241,98
2007-09-24	2007-09-22	5484596056	Pressbyrån 4 	-390	724,93
2007-09-25	2007-09-24	5484830093	Protea 	-55	21.927,59
2007-09-25	2007-09-24	5484830094	Två Systrar 	-65	21.862,59
2007-09-25	2007-09-25	9900000000	L?n  	21.844,00  	21.982,59
2007-09-26	2007-09-25	5484317958	Pressbyråns 	-63	21.799,59
2007-09-26	2007-09-25	5484317959	Sthlms Stad 	-150	21.649,59
2007-09-26	2007-09-25	5484317960	Supermarket 	-242,5	21.407,09
2007-09-27	2007-09-25	5484672359	Mcdonald S S 	-55	21.352,09
2007-09-27	2007-09-26	5484672360	Pressbyrån 4 	-620	20.732,09
2007-09-28	2007-09-26	5484168402	Mcdonald S S 	-55	20.677,09
2007-09-28	2007-09-27	5484168403	Pressbyråns 	-45	20.632,09
2007-09-28	2007-09-27	5484168404	Skanstull 	-187,98	20.444,11
2007-10-01	2007-09-29	5484142185	Akademibokh 	-226	6.664,71
2007-10-01	2007-09-29	5484142183	Bok-Skotten 	-15	7.242,11
2007-10-01	2007-09-29	5484142186	Supermarket 	-163	6.501,71
2007-10-01	2007-09-27	5484517173	Dubbel W 	-100	15.344,11
2007-10-01	2007-09-28	5484622557	Convivium St 	-100	15.244,11
2007-10-01	2007-09-30	7274900296S 	Akademikernas Erkända A- 	-225	8.866,11
2007-10-01	2007-09-30	7274900297S 	Akademikernas Erkända A- 	-225	8.641,11
2007-10-01	2007-09-30	7274900295S  	Tele2 Sverige AB  	-155	7.546,11
2007-10-01	2007-09-29	5484622558	Duka Ringen 	-450	14.794,11
2007-10-01	2007-09-30	7274900299S 	Hellstedt AB L E 	-5.501,00 	9.293,11
2007-10-01	2007-09-30	5490990004	Internet 	-5.000,00 	15.444,11
2007-10-01	2007-09-30	7274900298S 	L E Hellstedt AB 	-940	7.701,11
2007-10-01	2007-09-29	5484142184	Systembolage 	-351,4	6.890,71
2007-10-01	2007-09-30	7274900294S 	Tele2 Sverige AB 	-202	9.091,11
2007-10-01	2007-10-01	9900006613	Trygg-Hansa 	-289	7.257,11
2007-10-02	2007-10-01	5484060288	Kummin 	-69	6.023,71
2007-10-02	2007-10-01	5484060289	Sawadee Fast 	-52	5.971,71
2007-10-02	2007-10-01	5484060290	Pressbyråns 	-63	5.908,71
2007-10-02	2007-09-30	5484060291	Okq8 	-427,51	5.481,20
2007-10-02	2007-09-30	5484060287	Taxi Stockho 	-409	6.092,71
2007-10-03	2007-10-02	5484433315	Kummin 	-69	5.412,20
2007-10-03	2007-10-02	5484433316	Bruuns Bazaa 	-1.899,00 	3.513,20
2007-10-04	2007-10-02	5484786321	7-Eleven 171 	-45	3.043,20
2007-10-04	2007-10-03	5484786322	Skanstull 	-145	2.898,20
2007-10-04	2007-10-03	5484786323	Skanstull 	-78,59	2.819,61
2007-10-04	2007-10-03	5484786324	Cornetto Bar 	-80	2.739,61
2007-10-04	2007-10-03	7275900300S 	Vägverket Felparkerings- 	-425	3.088,20
2007-10-05	2007-10-04	5484252643	Eleganza 	-152	2.587,61
2007-10-08	2007-10-06	5484392859	Moderna Muse 	-160	1.118,61
2007-10-08	2007-10-06	5484392860	Supermarket 	-200	918,61
2007-10-08	2007-10-05	5484392861	Ica Superm S 	-25,5	893,11
2007-10-08	2007-10-07	5484392862	Ringens Toba 	-48	845,11
2007-10-08	2007-10-05	5484556880	Store & Coff 	-26	2.561,61
2007-10-08	2007-10-05	5484556881	Subway  	-64	2.497,61
2007-10-08	2007-10-06	5484392858	Solo Småland 	-999	1.278,61
2007-10-08	2007-10-06	5484669348	Svensk Form 	-220	2.277,61
2007-10-09	2007-10-06	5484869549	Rationell Pa 	-10	835,11
2007-10-09	2007-10-06	5484869550	Rationell Pa 	-40	795,11
2007-10-09	2007-10-08	5484869551	Waynes Coffe 	-26	769,11
2007-10-09	2007-10-08	5484869552	Pressbyrån 4 	-100	669,11
2007-10-09	2007-10-08	5484869553	Centralens R 	-45	624,11
2007-10-10	2007-10-09	5484396653	Två Systrar 	-70	2.529,11
2007-10-10	2007-10-09	5484396654	Pressbyråns 	-51	2.478,11
2007-10-10	2007-10-08	5484396655	Cafe Grenden 	-52	2.426,11
2007-10-10	2007-10-10	5490990703	Bank På Tfn 	2.000,00 	2.599,11
2007-10-10	2007-10-10	9900000986	Vägverket 	-25	599,11
2007-10-11	2007-10-08	5484730353	Burger King 	-57	2.369,11
2007-10-11	2007-10-10	5484730354	Skanstull 	-103,46	2.265,65
2007-10-11	2007-10-10	5484730355	Cafe Blåbär 	-69	2.196,65
2007-10-12	2007-10-11	5484222142	Sinth Bar &  	-95	2.101,65
2007-10-12	2007-10-11	5484222143	Skanstull 	-45	2.056,65
2007-10-12	2007-10-11	5484222144	Skanstull 	-62,4	1.994,25
2007-10-15	2007-10-12	5484058637	Il Forno Da 	-74	1.299,88
2007-10-15	2007-10-12	5484480259	Southam 	-120,37	1.473,88
2007-10-15	2007-10-14	7288900301S 	Kören Cantare C/o Hjulst 	-100	1.373,88
2007-10-15	2007-10-14	1255378348	Aut19-08 	-400	1.594,25
2007-10-16	2007-10-15	5484720050	Grekiska Gri 	-65	1.002,33
2007-10-16	2007-10-15	5484720051	Pressbyrån 4 	-45	957,33
2007-10-16	2007-10-16	9900000980	Vägverket 	-20	1.279,88
2007-10-16	2007-10-14	5484720049	Skanstull 	-212,55	1.067,33
2007-10-17	2007-10-16	5484220491	Kummin 	-69	888,33
2007-10-17	2007-10-15	5484220492	Burger King 	-57	831,33
2007-10-17	2007-10-16	5484220493	Skanstull 	-137,54	693,79
2007-10-18	2007-10-17	5484660808	Waynes Coffe 	-26	1.667,79
2007-10-18	2007-10-17	5484660809	Pressbyrån 4 	-45	1.622,79
2007-10-18	2007-10-17	5484660810	Spicy Hot St 	-49	1.573,79
2007-10-18	2007-10-18	5490990703	Bank På Tfn 	1.000,00 	1.693,79
2007-10-19	2007-10-18	5484101662	Anette 	-600	973,79
2007-10-19	2007-10-18	5484101663	Café Jåj 	-63	910,79
2007-10-22	2007-10-20	5490990004	Internet  	1.000,00  	1.910,79
2007-10-22	2007-10-18	5484359604 	Duvel Cafe 	-120,00 	1.480,79
2007-10-22	2007-10-19	5484359605 	Waynes Coffe 	-26,00 	1.454,79
2007-10-22	2007-10-19	5484484082 	Pressbyrån 4 	-45,00 	1.409,79
2007-10-22	2007-10-19	5484484083 	Cafe Grenden 	-52,00 	1.357,79
2007-10-22	2007-10-20	5484484084 	Sf Bio AB In 	-180,00 	1.177,79
2007-10-22	2007-10-18	5484359603 	Hargenget 	-310,00 	1.600,79
2007-10-22	2007-10-19	5484484085 	Skanstull 	-208,08 	969,71
2007-10-23	2007-10-22	5484692111 	Coffee House 	-98,00 	871,71
2007-10-23	2007-10-21	5484692112 	7-Eleven 422 	-45,00 	826,71
2007-10-23	2007-10-22	5484692113 	Pressbyråns 	-6,00 	820,71
2007-10-24	2007-10-23	5484178680 	Pressbyrån 4 	-45,00 	775,71
2007-10-24	2007-10-22	5484178681 	Burger King 	-57,00 	718,71
2007-10-24	2007-10-23	5484178682 	Skanstull 	-247,32 	471,39
2007-10-25	2007-10-25	9900000000 	L?n 	23.841,00 	24.312,39
2007-10-25	2007-10-25	5490990004  	Internet  	-6.000,00  	18.312,39
2007-10-26	2007-10-25	7298900306S 	Akademikernas Erkända A- 	-225,00 	12.586,39
2007-10-26	2007-10-25	7298900307S 	Akademikernas Erkända A- 	-225,00 	12.361,39
2007-10-26	2007-10-25	5484837663 	Dubbel W 	-25,00 	8.376,39
2007-10-26	2007-10-25	5484837664 	Skanstull 	-45,00 	8.331,39
2007-10-26	2007-10-25	5484837665 	Skanstull 	-66,10 	8.265,29
2007-10-26	2007-10-25	7298900304S 	Tele2 Sverige AB 	-117,00 	12.244,39
2007-10-26	2007-10-25	7298900305S 	Hellstedt AB L E 	-5.501,00 	12.811,39
2007-10-26	2007-10-26	5490990007 	Konsultlön 	-3.131,00 	8.401,39
2007-10-26	2007-10-25	7298900303S 	Sth Trafikkontoret Ekono 	-500,00 	11.532,39
2007-10-26	2007-10-25	7298900302S 	Tele2 Sverige AB 	-212,00 	12.032,39
2007-10-29	2007-10-28	5484715824 	320 Åhlens C 	-1.199,00 	5.661,71
2007-10-29	2007-10-26	5484287083 	Fred Butler 	-107,00 	8.158,29
2007-10-29	2007-10-26	5484287084 	Fred Butler 	-156,50 	8.001,79
2007-10-29	2007-10-26	5484287085 	Kummin 	-138,00 	7.863,79
2007-10-29	2007-10-26	5484715820 	Skanstull 	-112,08 	7.131,71
2007-10-29	2007-10-27	5484715821 	Eleganza 	-157,00 	6.974,71
2007-10-29	2007-10-27	5484715822 	7-Eleven 422 	-45,00 	6.929,71
2007-10-29	2007-10-28	5484715823 	320 Åhlens C 	-69,00 	6.860,71
2007-10-29	2007-10-26	5484715825  	Dubbel W  	-50,00  	5.611,71
2007-10-29	2007-10-26	5484715819 	Pressbyrån 0 	-620,00 	7.243,79
2007-10-31	2007-10-31	5490990007 	Agnes Dop 	-300,00 	5.311,71
2007-10-31	2007-10-29	5484119967 	Pressbyråns 	-51,00 	5.260,71
2007-10-31	2007-10-29	5484119968 	Burger King 	-57,00 	5.203,71
2007-11-01	2007-10-31	5484698579  	Waynes Coffe  	-26,00  	4.868,71
2007-11-01	2007-10-31	5484698580 	Waynes Coffe 	-33,00 	4.835,71
2007-11-01	2007-10-31	5484698581 	Pressbyrån B 	-45,00 	4.790,71
2007-11-01	2007-10-31	5484698582 	Centralens R 	-69,00 	4.721,71
2007-11-01	2007-11-01	9900000995 	Vägverket 	-20,00 	5.183,71
2007-11-01	2007-11-01	9900006613 	Trygg-Hansa 	-289,00 	4.894,71
2007-11-02	2007-11-01	5484230249 	Sala Thai 	-150,00 	4.571,71
2007-11-05	2007-11-02	5484043841 	Spicy Hot St 	-55,00 	3.427,71
2007-11-05	2007-11-02	5484043842 	Systembolage 	-153,00 	3.274,71
2007-11-05	2007-11-03	5484601272 	Essinge Spel 	-50,00 	4.521,71
2007-11-05	2007-11-03	5484043840 	Kharazmi Mat 	-1.039,00 	3.482,71
2007-11-06	2007-11-05	5484671387 	Restaurang F 	-65,00 	3.000,21
2007-11-06	2007-11-05	5484671388 	Pressbyråns 	-51,00 	2.949,21
2007-11-06	2007-11-02	5484671386 	Supermarket 	-209,50 	3.065,21
2007-11-07	2007-11-06	5484318269 	Två Systrar 	-65,00 	2.884,21
2007-11-07	2007-11-06	5484318270 	Skanstull 	-62,10 	2.822,11
2007-11-08	2007-11-07	5484650786 	Winjas Gross 	-219,50 	2.602,61
2007-11-09	2007-11-08	5484121431 	Subway 	-64,00 	2.528,61
2007-11-09	2007-11-08	5484121432 	Pressbyrån 4 	-90,00 	2.438,61
2007-11-09	2007-11-08	5484121433 	Skanstull 	-180,79 	2.257,82
2007-11-09	2007-11-09	9900000987 	Vägverket 	-10,00 	2.592,61
2007-11-12	2007-11-10	5484867645 	310 Åhl Ns S 	-498,00 	1.759,82
2007-11-12	2007-11-09	5484867646  	Systembolage  	-351,00  	1.408,82
2007-11-13	2007-11-12	5484757197 	Pressbyråns 	-6,00 	1.392,82
2007-11-13	2007-11-11	5484757198 	Okq8 	-90,00 	1.302,82
2007-11-13	2007-11-13	9900000983 	Vägverket 	-10,00 	1.398,82
2007-11-14	2007-11-13	5484237569 	Kummin 	-138,00 	1.164,82
2007-11-14	2007-11-12	5484237570 	Burger King 	-69,00 	1.095,82
2007-11-14	2007-11-13	5484237571 	Skanstull 	-223,76 	872,06
2007-11-15	2007-11-14	5484555053 	Grekiska Gri 	-65,00 	807,06
2007-11-15	2007-11-14	5484555054 	Supermarket 	-152,00 	655,06
2007-11-16	2007-11-15	5484879378 	Duvel Cafe 	-150,00 	485,06
2007-11-16	2007-11-15	5484879379 	Pressbyråns 	-102,00 	383,06
2007-11-16	2007-11-16	9900000980 	Vägverket 	-20,00 	635,06
2007-11-19	2007-11-16	5484207327 	Supermarket 	-74,00 	1.766,06
2007-11-19	2007-11-16	5484424008 	Mcdonald S S 	-62,00 	2.321,06
2007-11-19	2007-11-18	5490990703 	Bank På Tfn 	2.000,00 	2.383,06
2007-11-19	2007-11-19	9900000977 	Vägverket 	-25,00 	2.296,06
2007-11-19	2007-11-18	5484207326 	Fredells Tre 	-456,00 	1.840,06
2007-11-19	2007-11-18	5484207328 	Pc City Sick 	-799,00 	967,06
2007-11-20	2007-11-19	5484602236 	Pressbyråns 	-51,00 	916,06
2007-11-21	2007-11-20	5484180862 	Dubbel W 	-114,00 	802,06
2007-11-21	2007-11-19	5484180863  	Burger King  	-57,00  	745,06
2007-11-22	2007-11-21	5484590186 	Supermarket 	-188,00 	557,06
2007-11-23	2007-11-22	5484065318 	Pressbyråns 	-90,00 	467,06
2007-11-26	2007-11-23	5484314405 	Waynes Coffe 	-39,00 	23.189,06
2007-11-26	2007-11-24	5484822448 	Hemköp Skans 	-85,90 	23.103,16
2007-11-26	2007-11-24	5484822449 	Cafe David B 	-47,00 	23.056,16
2007-11-26	2007-11-23	5484822450 	Spicy Hot St 	-49,00 	23.007,16
2007-11-26	2007-11-25	5484822451 	Eleganza 	-153,00 	22.854,16
2007-11-26	2007-11-26	9900000000 	L?n 	22.761,00 	23.228,06
2007-11-27	2007-11-26	7330900313S 	Akademikernas Erkända A- 	-225,00 	10.320,16
2007-11-27	2007-11-26	7330900314S 	Akademikernas Erkända A- 	-225,00 	10.095,16
2007-11-27	2007-11-26	7330900309S 	Tele2 Sverige AB 	-158,00 	9.937,16
2007-11-27	2007-11-26	7330900315S 	Centrala Studiestödsnämn 	-2.216,00 	10.545,16
2007-11-27	2007-11-26	7330900316S 	Centrala Studiestödsnämn 	-805,00 	16.323,16
2007-11-27	2007-11-26	7330900317S 	Centrala Studiestödsnämn 	-2.028,00 	14.295,16
2007-11-27	2007-11-26	7330900318S 	Centrala Studiestödsnämn 	-1.534,00 	12.761,16
2007-11-27	2007-11-26	7330900312S 	Hellstedt AB L E 	-5.501,00 	17.353,16
2007-11-27	2007-11-26	7330900310S 	Hyresgästföreningen, Sth 	-225,00 	17.128,16
2007-11-27	2007-11-27	5490990007 	Kattis 	-2.500,00 	6.695,16
2007-11-27	2007-11-26	5484350391 	Pressbyrån 4 	-710,00 	5.985,16
